20170216|zzcf|1|2.317|1.366|13.4|9.5|3148|no result
20170216|zzfg|1|2.749|2.177|5.61|13|1364.5|no result
20170216|zzma|1|1000|0|2.21|14|3074.5|no result
20170216|zzoi|1|10000|0|-71.24|19|3556.5|no result
20170216|zzrm|1|2.593|1.574|7.32|39|2483.5|no result
20170216|zzsr|1|2.354|1.272|15.22|11|6859|no result
20170216|zzta|1|2.567|1.43|2.08|84.5|2852.5|no result
20170216|zzzc|1|5.608|2.666|6.39|3|2710.5|no result
