a|-6e-04|-0.000583|0.45149|0.903207|0|0|0|0|0.317073|0.333333|0.625|0.6438884|0.664962|0.666667|0.6980012|0.722944|0.6330372|0.713018|0.554217|0.654521|0.5066488|0.5745954|0|0|0|0|0|0|0|0|20180717
a|-0.000478|-0.000528|0.456867|0.914739|0|0|0|0|0.333333|0.354839|0.636905|0.656642|0.676674|0.679412|0.707483|0.734151|0.641361|0.725309|0.563542|0.668036|0.518371|0.590686|0|0|0|0|0|0|0|0|20180717
a|-0.000331|-0.000454|0.4625058|0.92826|0|0|0|0|0.354839|0.375|0.648069|0.6694144|0.6883872|0.690722|0.716667|0.7450088|0.649309|0.736388|0.573238|0.681506|0.529762|0.6077756|0|0|0|0|0|0|0|0|20180717
a|0|-1.1e-05|0.467634|0.939428|0|0|0|0|0.373494|0.393939|0.659574|0.682243|0.699725|0.70229|0.726902|0.7560124|0.657459|0.7484104|0.582788|0.695312|0.540691|0.6225442|0|0|0|0|0|0|0|0|20180717
a|0|0|0.473389|0.9504532|0|0|0|0|0.392857|0.415385|0.6708542|0.694805|0.710914|0.713656|0.736641|0.766667|0.6655628|0.7598606|0.592493|0.708726|0.550725|0.636979|0|0|0|0|0|0|0|0|20180717
a|0|0|0.4788044|0.9627442|0|0|0|0|0.411765|0.4375|0.6820326|0.706731|0.721739|0.72524|0.7465014|0.777595|0.6732544|0.771028|0.602273|0.724344|0.559892|0.651249|0|0|0|0|0|0|0|0|20180717
a|0|0|0.485151|0.978437|0|0|0|0|0.431373|0.458333|0.693694|0.718519|0.731844|0.736842|0.755043|0.788306|0.680787|0.782799|0.611374|0.740363|0.568317|0.666972|0|0|0|0|0|0|0|0|20180717
a|0|0|0.492277|0.9943328|0|0|0|0|0.45|0.479452|0.704403|0.730061|0.742358|0.747508|0.7638536|0.7985916|0.6879518|0.795096|0.620626|0.7565056|0.5769398|0.686352|0|0|0|0|0|0|0|0|20180717
a|0|0|0.500196|1.011449|0|0|0|0|0.469136|0.5|0.715736|0.741758|0.753049|0.758621|0.772532|0.808889|0.6957474|0.8059014|0.6302178|0.7727858|0.5850276|0.7053552|0|0|0|0|0|0|0|0|20180717
a|0|0|0.5078744|1.02764|0|0|0|0|0.488372|0.521739|0.727273|0.753521|0.763889|0.769231|0.780924|0.819635|0.704202|0.816532|0.63956|0.7876486|0.5930372|0.725113|0|0|0|0|0|0|0|0|20180717
a|0|0|0.5140922|1.0417926|0|0|0|0|0.508772|0.543478|0.738889|0.765217|0.775087|0.78|0.789381|0.830424|0.712468|0.8272642|0.648975|0.8021406|0.6004084|0.744898|0|0|0|0|0|0|0|0|20180717
a|0|0|0.519903|1.055234|0|0|0|0|0.528302|0.565217|0.75|0.776978|0.785455|0.790361|0.798387|0.840183|0.72066|0.838661|0.658363|0.815603|0.607287|0.765786|0|0|0|0|0|0|0|0|20180717
a|0|0|0.52586|1.0656686|0|0|0|0|0.547619|0.586207|0.761468|0.787879|0.79602|0.80102|0.807388|0.849858|0.729469|0.8493958|0.668193|0.829787|0.6150096|0.7862222|0.333333|0.2|0|0|0.125|0|0.125|0|20180717
a|0|0|0.531765|1.0752874|0|0|0|0|0.567901|0.6062038|0.772727|0.798851|0.806268|0.811377|0.815466|0.859155|0.738602|0.859532|0.67754|0.8448952|0.6225474|0.8061912|1|0.666667|0|0|0.333333|0|0.333333|0|20180717
a|0|0|0.5372074|1.086159|0|0|0|0|0.589744|0.627119|0.78481|0.809917|0.816609|0.821429|0.823529|0.8686922|0.7481962|0.87013|0.6872976|0.858326|0.630258|0.825181|1.5|1|0|0|0.666667|0.2|0.666667|0.2|20180717
a|0|0|0.5430386|1.100945|0|0|0|0|0.611111|0.647059|0.796992|0.8216604|0.826498|0.8316364|0.8318288|0.877778|0.758065|0.8806514|0.697137|0.8734968|0.6381652|0.845426|5|3.666667|0|0|1|0.461538|1|0.461538|20180717
a|0|0|0.548469|1.119384|0|0|0|0|0.633333|0.666667|0.808333|0.833333|0.836364|0.842105|0.839604|0.886997|0.768889|0.89134|0.707539|0.889414|0.646986|0.864227|1e+05|1e+05|0|0|1.8|1|1.8|1|20180717
a|0|0|0.5547346|1.140548|0|0|0|0|0.655172|0.690476|0.819444|0.845411|0.846154|0.852632|0.8474004|0.896396|0.7791284|0.9008774|0.718601|0.903084|0.655963|0.885566|1e+05|1e+05|0|0|3.5|1|3.5|1|20180717
a|0|0|0.5605488|1.1602378|0|0|0|0|0.675676|0.711111|0.830357|0.857988|0.855967|0.863636|0.8551578|0.906005|0.791411|0.911439|0.7305072|0.91547|0.664671|0.907204|1e+05|1e+05|0.047619|0|15|2|15|2|20180717
a|0|0|0.566901|1.186583|0|0|0|0|0.69697|0.733333|0.84127|0.869822|0.8657788|0.874419|0.8630662|0.915493|0.802875|0.9223438|0.741573|0.9283436|0.6736174|0.9283742|1e+05|1e+05|0.222222|0.05|1e+05|5|1e+05|5|20180717
a|0|0|0.5733512|1.2197988|0|0|0|0|0.72|0.754717|0.852071|0.881818|0.875817|0.885196|0.870724|0.924829|0.813278|0.933009|0.753796|0.9412602|0.682558|0.9505102|1e+05|1e+05|0.5|0.230769|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.579899|1.269423|0|0|0|0|0.741935|0.775|0.862595|0.894309|0.886179|0.895604|0.878214|0.93401|0.823529|0.943899|0.767391|0.953731|0.692396|0.972652|1e+05|1e+05|1|0.5|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.585755|1.3197556|0|0|0|0|0.763636|0.8|0.873786|0.906542|0.896552|0.906475|0.885965|0.9432284|0.833126|0.955197|0.7800398|0.966551|0.702036|0.9936958|1e+05|1e+05|1|1|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.592323|1.3596294|0|0|0|0|0.785714|0.82|0.885057|0.918919|0.9062974|0.916667|0.894198|0.952736|0.8428972|0.966667|0.7926494|0.979769|0.7133456|1.0167332|1e+05|1e+05|2|1|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.598405|1.3890698|0|0|0|0|0.807692|0.84375|0.896552|0.931373|0.9168882|0.927374|0.903148|0.9619278|0.852814|0.979038|0.806373|0.9929162|0.726415|1.0415912|1e+05|1e+05|4.333333|2|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.6046212|1.411765|0|0|0|0|0.833333|0.866667|0.908163|0.944444|0.927481|0.9378736|0.91222|0.9718126|0.862547|0.9924134|0.821337|1.0065158|0.738624|1.066327|1e+05|1e+05|20|4.5|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.610446|1.434958|0|0|0|0|0.854545|0.890909|0.919811|0.957219|0.938182|0.94902|0.921788|0.981343|0.872483|1.005517|0.835283|1.023204|0.751027|1.091454|1e+05|1e+05|1e+05|21.5|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.6162488|1.4607504|0|0|0|0|0.87931|0.914286|0.931818|0.970149|0.94902|0.960573|0.930308|0.990632|0.882466|1.0194292|0.8490078|1.0391048|0.765228|1.115862|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.6229886|1.4813118|0|0|0|0|0.903226|0.939394|0.943396|0.983146|0.96|0.972222|0.9390038|1|0.893387|1.03252|0.8614918|1.0558856|0.778986|1.14032|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.63117|1.501534|0|0|0|0|0.928571|0.965517|0.954802|0.995305|0.970845|0.9836652|0.948074|1.010941|0.9048256|1.046563|0.873864|1.072961|0.793427|1.162896|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.6388542|1.5255032|0|0|0|0|0.954545|1|0.966667|1.008333|0.981752|0.995122|0.957952|1.021505|0.9168|1.060094|0.8877308|1.089744|0.810345|1.185283|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.646622|1.546429|0|0|0|0|0.979592|1.020833|0.979381|1.021053|0.993671|1.006369|0.968326|1.03271|0.929539|1.075802|0.902808|1.107656|0.827778|1.208054|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
