20170417|shag|1|10000.0|1.0|4295
20170417|shal|1|3.972|2.508|2851
20170417|shau|1|10000.0|0.0|5780
20170417|shcu|1|3.919|1.422|4672
20170417|shhc|1|5.468|2.599|3022
20170417|shni|1|6.853|2.95|8163
20170417|shpb|1|9.0|1.716|3300
20170417|shrb|1|10000.0|0.0|2974
20170417|shru|1|10000.0|0.0|3003
20170417|shzn|1|10000.0|0.0|4387
