20170502|shag|1|2.263|1.366|4
20170502|shal|1|10000.0|1.0|27
20170502|shau|1|2.079|1.325|7
20170502|shcu|1|10000.0|1.0|20
20170502|shhc|1|3.656|1.59|17
20170502|shni|1|7.862|2.56|11
20170502|shpb|1|5.96514970283|1.366|47
20170502|shrb|1|10000.0|0.0|0
20170502|shru|1|10000.0|0.0|0
20170502|shzn|1|10000.0|0.0|0
