20170328|shag|1|2.055|1.234|4202
20170328|shal|1|1.881|1.071|2725
20170328|shau|1|2.095|1.15|5622
20170328|shcu|1|1.796|1.266|4582
20170328|shhc|1|4.501|1.716|3091
20170328|shni|1|5.747|1.851|8052
20170328|shpb|1|3.381|1.38|3464
20170328|shrb|1|2.433|1.851|3056
20170328|shru|1|3.137|3.056|3220
20170328|shzn|1|10000.0|0.0|4495
