20170320|shag|1|2.315|1.889|7.16|91|4148
20170320|shal|1|10000|0|-96.82|40|2778
20170320|shau|1|10000|0|-164.21|89|5548
20170320|shcu|1|10000|0|-164.21|89|5548
20170320|shhc|1|6.064|2.313|16.02|7|3565
20170320|shni|1|7.428|2.508|19.53|4|8509
20170320|shpb|1|10.047|6.087|5.7|5|3699
20170320|shrb|1|6.259|3.399|11.31|41|3592
20170320|shru|1|2.532|2.028|8.33|10|3628
20170320|shzn|1|2.242|1.26|23.83|30|4750
