20170801|shzn|301|0|1.5|1.35|2017.01
20170801|shrb|301|0|1.35|1.15|2017.01
20170801|dljd|301|0|1.5|1.35|2017.01
20170801|dlj|301|0|1.35|1.35|2017.01
20170801|shzn|303|0|1.5|1.5|2017.01
20170801|shrb|303|0|1.4|1.15|2017.01
20170801|dljd|303|0|1.65|1.35|2017.01
20170801|shru|304|0|1.45|1.25|2017.01
20170801|shzn|304|0|2.2|1.7|2017.01
20170801|shrb|304|0|1.55|1.4|2017.01
20170801|dlj|304|0|1.9|1.5|2017.01
20170801|dljd|305|0|1.65|1.4|2017.01
20170801|dlj|305|0|1.45|1.35|2017.01
20170801|shcu|306|0|2.1|1.5|2017.01
20170801|shzn|306|0|2.1|1.7|2017.01
20170801|shrb|306|0|1.7|1.5|2017.01
20170801|dlj|306|0|1.55|1.4|2017.01
20170801|shrb|307|0|1.5|1.3|2017.01
20170801|shrb|308|0|1.7|1.3|2017.01
20170801|shcu|309|0|1.5|1.4|2017.01
20170801|shzn|309|0|1.45|1.4|2017.01
20170801|shrb|309|0|1.4|1.15|2017.01
20170801|dljd|309|0|1.65|1.4|2017.01
20170801|shcu|310|0|1.8|1.35|2017.01
20170801|shrb|310|0|1.65|1.2|2017.01
20170801|dljd|310|0|2.0|1.9|2017.01
20170801|dlj|310|0|2.1|2.0|2017.01
20170801|shru|311|0|1.35|1.35|2017.01
20170801|shcu|311|0|1.7|1.4|2017.01
20170801|shzn|311|0|1.9|1.5|2017.01
20170801|shrb|311|0|1.5|1.2|2017.01
20170801|dljd|311|0|1.8|1.8|2017.01
20170801|dlj|311|0|2.1|1.7|2017.01
20170801|shzn|314|0|1.5|1.35|2017.01
20170801|shrb|314|0|1.4|1.15|2017.01
20170801|dljd|314|0|1.8|1.7|2017.01
20170801|dlj|314|0|1.7|1.7|2017.01
20170801|zzap|301|0|1.8|1.3|2017.01
20170801|zzap|303|0|1.8|1.35|2017.01
20170801|zzap|304|0|2.1|1.8|2017.01
20170801|zzap|306|0|2.6|1.35|2017.01
20170801|zzap|311|0|2.0|1.1|2017.01
