comm_no,strategy,contract,lot
ag,fl34_ag_night,ag1706,5
al,fl34_al_night_4,al1704,1
al,fl34_al_night_5,al1705,1
al,fl36_al_night_4,al1704,1
al,fl36_al_night_5,al1705,1
al,fw10_al_night_4,al1704,1
al,fw10_al_night_5,al1705,1
ru,fl34_ru_night,ru1705,6
ru,fl36_ru_night,ru1705,5
rb,fl34_rb_night,rb1705,5
rb,fl36_rb_night,rb1705,5
pb,fl34_pb_night_4,pb1704,1
pb,fl34_pb_night_5,pb1705,1
pb,fl35_pb_night_4,pb1704,1
pb,fl35_pb_night_5,pb1705,1
pb,fd10_pb_night,pb1704,1
