20170605|shag|0|10000.0|1.0|12
20170605|shal|0|10000.0|0.0|99
20170605|shau|0|10000.0|1.0|7
20170605|shcu|0|2.766|1.312|5
20170605|shhc|0|5.15|1.796|16
20170605|shni|0|10000.0|1.0|7
20170605|shpb|0|4.148|1.437|10
20170605|shrb|0|10000.0|1.0|6
20170526|shru|0|10000.0|1.0|11
20170605|shzn|0|10000.0|1.0|97
