20170321|shag|0|10000|0|-139.77|124|4155
20170321|shal|0|3.677|2.433|10.64|36.5|2754
20170321|shau|0|10000|0|-197.65|151|5568
20170321|shcu|0|2.286|1.742|3.76|18|4798
20170321|shhc|0|8.676|8.333|0.52|5|3541
20170321|shni|0|10000|0|-78.03|8|8445
20170321|shpb|0|12.169|3.135|15.03|3|3688
20170321|shrb|0|10000|0|-49.97|49|3581
20170320|shru|0|10000|0|-74.33|9|3646
20170321|shzn|0|10000|0|-49.59|22|4756
