20170510|shni|134|1|6.0|1.2|2017.01
20170510|shru|134|1|3.0|1.25|2017.01
20170510|shpb|134|1|3.0|1.2|2017.01
20170510|shhc|134|1|3.4|1.2|2017.01
20170510|zzsr|134|1|4.0|1.5|2017.01
20170510|zzma|134|1|4.25|1.8|2017.01
20170510|zzzc|134|1|6.0|1.7|2017.01
20170510|zzcf|134|1|4.75|1.35|2017.01
20170510|zzta|134|1|4.5|1.2|2017.01
20170510|dlm|134|1|2.5|1.2|2017.01
20170510|shni|136|1|6.5|1.5|2017.01
20170510|shpb|136|1|6.0|1.9|2017.01
20170510|shhc|136|1|3.0|1.5|2017.01
20170510|zzsr|136|1|3.8|1.3|2017.01
20170510|zzma|136|1|4.5|1.8|2017.01
20170510|zzzc|136|1|5.5|1.5|2017.01
20170510|zzcf|136|1|3.6|1.25|2017.01
20170510|zzta|136|1|6.0|1.2|2017.01
20170510|dlm|136|1|3.8|1.9|2017.01
20170510|shni|160|1|14.0|2.5|2017.01
20170510|shrb|160|1|4.75|1.9|2017.01
20170510|shpb|160|1|4.75|1.4|2017.01
20170510|shhc|160|1|3.6|1.2|2017.01
20170510|zzsr|160|1|4.25|1.6|2017.01
20170510|zzcf|160|1|3.4|1.2|2017.01
20170510|zzta|160|1|5.25|1.35|2017.01
20170510|dlm|160|1|3.0|1.3|2017.01
20170510|shni|162|1|14.0|4.0|2017.01
20170510|shru|162|1|4.0|1.3|2017.01
20170510|shrb|162|1|5.25|1.3|2017.01
20170510|shpb|162|1|4.25|1.2|2017.01
20170510|shhc|162|1|3.4|1.2|2017.01
20170510|shal|162|1|6.5|1.3|2017.01
20170510|zzsr|162|1|3.4|1.6|2017.01
20170510|zzcf|162|1|3.2|1.2|2017.01
20170510|zzta|162|1|6.0|1.2|2017.01
20170510|dlm|162|1|2.5|1.2|2017.01
20170510|shni|163|1|12.0|3.0|2017.01
20170510|shru|163|1|5.0|1.7|2017.01
20170510|shrb|163|1|5.0|1.25|2017.01
20170510|shpb|163|1|5.5|1.2|2017.01
20170510|shhc|163|1|3.0|1.5|2017.01
20170510|shal|163|1|5.25|1.5|2017.01
20170510|zzsr|163|1|5.0|1.3|2017.01
20170510|zzcf|163|1|3.4|1.6|2017.01
20170510|zzta|163|1|3.6|1.3|2017.01
20170510|shru|172|1|4.0|1.25|2017.01
20170510|shcu|172|1|3.2|1.2|2017.01
20170510|shzn|172|1|5.0|1.2|2017.01
20170510|zzma|172|1|4.0|2.0|2017.01
20170510|zzcf|172|1|6.0|1.4|2017.01
20170510|zzta|172|1|4.75|1.2|2017.01
20170510|shni|174|1|6.5|1.5|2017.01
20170510|shru|174|1|3.2|1.3|2017.01
20170510|shcu|174|1|3.4|1.35|2017.01
20170510|shrb|174|1|4.5|1.8|2017.01
20170510|shhc|174|1|3.4|1.2|2017.01
20170510|zzsr|174|1|4.75|1.7|2017.01
20170510|zzcf|174|1|4.5|1.7|2017.01
20170510|zzta|174|1|5.0|1.2|2017.01
20170510|dlm|174|1|2.5|1.25|2017.01
