20170817|shau|134|0|2.4|1.5|2017.01
20170817|shzn|134|0|5.0|1.35|2017.01
20170817|shpb|134|0|5.0|1.6|2017.01
20170817|shbu|134|0|3.2|1.2|2017.01
20170817|shal|134|0|3.4|1.35|2017.01
20170817|zzzc|134|0|6.0|1.5|2017.01
20170817|dlcs|134|0|3.0|1.5|2017.01
20170817|shzn|136|0|5.5|1.7|2017.01
20170817|shpb|136|0|4.75|1.6|2017.01
20170817|shal|136|0|3.4|1.3|2017.01
20170817|zzzc|136|0|3.8|1.7|2017.01
20170817|dlcs|136|0|4.25|1.5|2017.01
20170817|shau|162|0|2.6|1.35|2017.01
20170817|shzn|162|0|5.0|1.3|2017.01
20170817|shal|162|0|2.8|1.2|2017.01
20170817|zzzc|162|0|5.5|1.4|2017.01
20170817|zzta|162|0|3.8|1.2|2017.01
20170817|shru|301|0|1.55|1.15|2017.01
20170817|shcu|301|0|2.4|1.8|2017.01
20170817|shzn|301|0|2.0|1.1|2017.01
20170817|shrb|301|0|1.45|1.15|2017.01
20170817|shpb|301|0|2.1|1.5|2017.01
20170817|shbu|301|0|1.6|1.15|2017.01
20170817|shhc|301|0|1.55|1.25|2017.01
20170817|shal|301|0|1.65|1.25|2017.01
20170817|dljd|301|0|1.5|1.15|2017.01
20170817|dlv|301|0|2.6|1.9|2017.01
20170817|shcu|302|0|2.6|1.9|2017.01
20170817|shag|302|0|1.6|1.15|2017.01
20170817|dla|302|0|2.1|1.1|2017.01
20170817|dljd|302|0|1.7|1.2|2017.01
20170817|dlpp|302|0|1.8|1.3|2017.01
20170817|shru|304|0|1.55|1.2|2017.01
20170817|shzn|304|0|2.4|1.15|2017.01
20170817|shrb|304|0|1.45|1.15|2017.01
20170817|shbu|304|0|2.1|1.4|2017.01
20170817|dla|304|0|1.9|1.3|2017.01
20170817|shru|309|0|1.55|1.1|2017.01
20170817|shau|309|0|2.6|1.3|2017.01
20170817|shzn|309|0|1.9|1.2|2017.01
20170817|shrb|309|0|1.45|1.25|2017.01
20170817|shpb|309|0|2.6|1.5|2017.01
20170817|shbu|309|0|1.55|1.1|2017.01
20170817|shhc|309|0|1.65|1.1|2017.01
20170817|shal|309|0|1.9|1.25|2017.01
20170817|dly|309|0|2.8|1.1|2017.01
20170817|dljd|309|0|1.5|1.15|2017.01
20170817|shru|310|0|1.7|1.1|2017.01
20170817|shrb|310|0|1.5|1.25|2017.01
20170817|shbu|310|0|1.65|1.2|2017.01
20170817|shhc|310|0|1.55|1.3|2017.01
20170817|shal|310|0|1.65|1.15|2017.01
20170817|dla|310|0|1.9|1.4|2017.01
20170817|dljd|310|0|1.6|1.2|2017.01
20170817|dlv|310|0|2.4|1.9|2017.01
20170817|shru|311|0|1.6|1.15|2017.01
20170817|shcu|311|0|2.4|1.9|2017.01
20170817|shrb|311|0|1.5|1.25|2017.01
20170817|shpb|311|0|2.6|1.9|2017.01
20170817|shbu|311|0|1.7|1.15|2017.01
20170817|shhc|311|0|1.55|1.3|2017.01
20170817|shal|311|0|1.8|1.5|2017.01
20170817|dla|311|0|2.1|1.35|2017.01
20170817|dljd|311|0|1.6|1.2|2017.01
20170817|dlv|311|0|2.4|1.25|2017.01
20170817|shru|303|0|1.6|1.1|2017.01
20170817|shag|303|0|2.6|1.5|2017.01
20170817|shrb|303|0|1.5|1.25|2017.01
20170817|shpb|303|0|2.4|1.8|2017.01
20170817|shbu|303|0|1.65|1.2|2017.01
20170817|shhc|303|0|1.6|1.25|2017.01
20170817|dljd|303|0|1.6|1.3|2017.01
20170817|shrb|305|0|1.5|1.3|2017.01
20170817|shpb|305|0|2.4|1.6|2017.01
20170817|shbu|305|0|1.7|1.5|2017.01
20170817|shal|305|0|1.7|1.15|2017.01
20170817|dla|305|0|1.9|1.8|2017.01
20170817|dljd|305|0|1.55|1.15|2017.01
20170817|dlv|305|0|2.8|2.0|2017.01
20170817|dlpp|305|0|2.6|1.3|2017.01
20170817|shru|306|0|1.7|1.25|2017.01
20170817|shrb|306|0|1.5|1.3|2017.01
20170817|shbu|306|0|2.0|2.0|2017.01
20170817|dla|306|0|1.9|1.4|2017.01
20170817|dljd|306|0|1.65|1.4|2017.01
20170817|dlv|306|0|3.0|1.7|2017.01
20170817|dlpp|306|0|3.0|1.9|2017.01
20170817|shru|307|0|1.55|1.15|2017.01
20170817|shrb|307|0|1.55|1.35|2017.01
20170817|shbu|307|0|2.8|2.2|2017.01
20170817|dla|307|0|2.6|1.9|2017.01
20170817|dljd|307|0|1.7|1.4|2017.01
20170817|shru|308|0|2.1|1.2|2017.01
20170817|shrb|308|0|1.8|1.4|2017.01
20170817|dla|308|0|2.1|2.0|2017.01
