comm_no,strategy,contract,lot
shag,st134b_ag_day,ag1712,1
shag,st164b_ag_day,ag1712,1
shag,st136b_ag_day,ag1712,1
shag,st160b_ag_day,ag1712,1
shag,st162b_ag_day,ag1712,1
shag,st163b_ag_day,ag1712,1
shag,st172b_ag_day,ag1712,1
